red_ppg,ir_ppg
-1.1907651930449716,-1.335364592373418
-1.0920345225915535,-1.246178215649239
-1.001144891816708,-1.2562024250737298
-1.0429557572587365,-1.260503766583923
-0.977012599294479,-1.1141210610544798
-0.9935371945964069,-1.1337336082484157
-0.9440029716273397,-0.978161593918488
-0.8696046668936185,-0.8709243548588589
-0.821155689237595,-0.8119806582925406
-0.6762111435936566,-0.8802265108516817
-0.6334145082787859,-0.6652612081377539
-0.5051512270532558,-0.7079221169897346
-0.48620361396549194,-0.5957213133916779
-0.34597182271074023,-0.4590608135780355
-0.20101642202742467,-0.2236112279781792
-0.17163582062413885,-0.1920148993501047
-0.18405899301451506,-0.08532157071199298
0.015979008335325603,0.032827260038906896
0.05516675301107588,0.11355358121586999
0.1331377925367862,0.2771682046311431
0.30814242480741355,0.34613044697441664
0.3926619006476927,0.4951578416979469
0.5605481884013492,0.5707667809382964
0.477151432410022,0.6988392952057577
0.5730610171225415,0.8096906416906657
0.8246570549877109,0.943377490067556
0.9091356928546018,0.8797853998932422
0.9314654715617836,1.010470183360823
0.914074168953002,1.0919664019039061
0.9178171418092989,1.143163981646827
0.9250704961203631,1.189366148729344
1.0670278730844946,1.178724741437093
0.9973582752944566,1.2478493242097284
1.1148756973023364,1.191950335950204
1.1898186191812385,1.2764173156355656
1.0991250064534834,1.2382808195506154
1.0188642368979837,1.3150143830294105
0.9657748005483348,1.3099325086601485
0.968482575212938,1.289091677563874
0.9711360856558499,1.2488874565815264
0.9822408944861459,1.140647371469093
0.9238328945964903,1.2372659161364479
0.8597515642382048,1.214393269694109
0.8707296659994616,1.0873336582158768
0.8483393544781024,1.0691006998842794
0.839051805305284,1.0831334459332924
0.6724484330795027,0.9161584569123985
0.7122553531193598,0.8877164858503458
0.5815983693229856,0.8051752093871538
0.5081854784687702,0.7926910203097504
0.48445979050134796,0.6480209457261514
0.3999902761305596,0.6281130949170669
0.37799950381814507,0.5846084988570467
0.281715294303505,0.5278408434673062
0.3135477081587008,0.5292820414639162
0.32877646942646,0.47606543857467676
0.2284826741559108,0.29145318728660125
0.15986876854144905,0.3720258881306157
0.14577830502940528,0.27718488456785284
0.10409882772443863,0.19038326675315873
0.07631231931939986,0.14705897089187187
0.06128905248423953,0.05469705724615564
-0.11607053255745296,-0.05314304443699683
-0.03664406032407826,-0.034202477249655035
-0.01089023440486409,-0.038654387860262235
-0.18846100338177618,-0.041751970782037705
-0.07795883886961281,-0.1412876795284939
-0.06754353989622691,-0.19855896316300126
-0.16083498009822078,-0.15819576584344652
-0.07863357713854852,-0.23590141668852754
-0.18209564537964298,-0.2700099562845366
-0.26935895167770013,-0.38723649021626916
-0.2419839148797477,-0.46582310378233416
-0.3719068688287493,-0.5386942211367187
-0.3901656675625113,-0.5340491570450282
-0.4692023770034336,-0.572611376030421
-0.34535235174791956,-0.6845705702368045
-0.46306514733535586,-0.8470733169579766
-0.5033229036478022,-0.8230757342776119
-0.6140885599796571,-0.8863689888673976
-0.4332425829583814,-1.0555907457591676
-0.7890417616649178,-0.9919031972746712
-0.8168450557226664,-1.0223849208402636
-0.8483193765754966,-1.1161876629483025
-0.8124163571093428,-1.1376224596608093
-0.8720864901867185,-1.1098386667991336
-0.9216165075371956,-1.254037368671736
-0.8762056815148361,-1.2275404306024056
-0.9840457326477627,-1.236715708036097
-1.0596807621590925,-1.2806223602488433
-1.0086586993569175,-1.2907073188523503
-1.1202136113176884,-1.27253554532016
-1.0404837771910898,-1.2848112538664551
-1.1077477282738968,-1.3022171669604496
-1.067616529026135,-1.2625569635867953
-1.0085208732108382,-1.1936865775164154
-0.9979603557597999,-1.1868644866390041
-0.9821124446763009,-1.172159409987949
-0.9144335921610132,-1.0258932317830793
-0.8764325468710312,-0.9952994924731612
-0.8145154298365314,-0.9239177716080833
-0.7365491715673115,-0.8623546676331527
-0.6706053810356678,-0.6447604305765521
-0.47186339200419936,-0.7185380306613398
-0.4130867104243399,-0.4534928861020324
-0.37278693074698643,-0.37303442337305964
-0.30353503040192786,-0.21623571060308705
-0.09784700038216099,-0.17581962806981744
0.0398850562181332,-0.0664821020080146
0.07270776809933176,0.14959276480808492
0.19682693317472272,0.2279242691532602
0.21868908836450066,0.30912807472348625
0.3577711624867545,0.3878736667167778
0.531677750873353,0.53912548675811
0.5262171180643269,0.5695778658930523
0.6014037162151891,0.7823380031965625
0.7282924515908518,0.8159559745914126
0.7367573479816093,0.8570379439931728
0.8526265723675414,1.0399348810756892
0.955719753063369,1.0084935292775095
0.9780707858169749,1.1263697659007972
0.9832064796682292,1.2286382089333419
1.0389588595359949,1.1521002596713044
1.0296247409966943,1.2190490692510745
1.128661688469802,1.323575240625887
1.1565364003016685,1.286011800165704
1.0934552297439804,1.2514746244917734
1.06577803509931,1.1959754247806105
1.060990373631643,1.3914488435066428
1.134698577150894,1.235584748360615
0.9374763079739621,1.1619533782203428
1.0198703806522822,1.237498620992559
0.8978416777009346,1.145699602823577
0.839550958554883,1.0881852291059029
0.7881685832196765,1.0292423403743898
0.8938966500029112,0.9918681667891612
0.6522322305506513,0.9164752725408011
0.6390260007654709,0.8593609836780759
0.6731308837818772,0.7649020552901582
0.6083189147441236,0.7954471669474142
0.43429329873742717,0.6707491659921297
0.3500087875948738,0.613390928004028
0.35970663904030775,0.6632674980854715
0.3392565438435826,0.5435408658533544
0.35112385381575073,0.3982388379760398
0.31521570010372324,0.45741260667357087
0.20297689604589383,0.3023178817854538
0.29209453913049854,0.2672861943367889
0.11902264552743175,0.232018946836964
0.10399483078917342,0.2471823131168107
0.00556845672838481,0.08406485395373196
0.022394197098251686,0.07367725461664597
0.058117534207923455,0.020308670850599845
-0.09021932399466387,0.03533521042921231
-0.06804178265042304,-0.024623439980869057
-0.10815469506537093,-0.14933026894283552
-0.06554809164723155,-0.16690321979700246
-0.10392492539506117,-0.2617374853084262
-0.2036561012273173,-0.2929409009745261
-0.20230120932957749,-0.34974585929417523
-0.17734704401475002,-0.44328318282920387
-0.3029423108266998,-0.46711599778500135
-0.3359952930084507,-0.4361284057639212
-0.4274192999760854,-0.6299776156058949
-0.3820423443888676,-0.5641126405612785
-0.44727422022725527,-0.6593450569902993
-0.5527558501134334,-0.7329507972196033
-0.5774767358466372,-0.8245063284449835
-0.5802568892753573,-0.9188272359631364
-0.6928989080658254,-0.8663953713881064
-0.728639990928265,-1.0768276859016808
-0.8192639492169512,-1.1204260919191107
-0.8847633243423975,-1.130298430240109
-0.8435348938697315,-1.1771555027763378
-0.954593616961932,-1.2131497931980162
-0.9823375960793125,-1.1938014997133986
-1.0685431768980236,-1.3358826476613144
-1.115069038872912,-1.335381790496783
-1.1255616604969454,-1.2329327367180078
-1.155883432755345,-1.2737740171599188
-1.0650942764614295,-1.2769832960579073
-1.0623987150079979,-1.319361172378211
-1.1144505112507725,-1.23719196530463
-1.0951595060778188,-1.1924679574351416
-1.0005010412161321,-1.159324783090034
-0.9599041192587638,-1.1324364962755797
-0.9800665341521377,-1.1165739851883247
-0.9149889553838636,-1.0042420752593377
-0.8786195383393929,-0.9662276747586013
-0.7346472755963988,-0.8603206152061083
-0.6618352034127672,-0.6810671056436941
-0.5465086353972365,-0.6603995987238094
-0.3920263599412303,-0.5230569102030854
-0.2522927881256529,-0.40519242225555746
-0.27781000628405494,-0.33168418991687243
-0.18511351103908277,-0.1585355055409009
-0.08603133862996591,-0.1012870769393597
0.07839386389768593,-0.014288186661543398
0.24183485198852522,0.16957647789316196
0.31482190335746285,0.3395388655470627
0.35330668639024165,0.5028451189004765
0.44839060897507976,0.4553945246933937
0.6340517117636744,0.7028602485159913
0.6504319474586447,0.7364029484918613
0.7749716581087325,0.8871236024866792
0.8435918059246192,0.8665171791601699
0.8727874289064933,1.0071283343290651
0.888595927108074,1.2559639578678812
0.9959091667057792,1.2067968453671452
1.0495825400059415,1.2871775453893615
1.0859588896059906,1.1241068712992317
1.0856151410838615,1.3483193324233342
0.9864537198343883,1.3581503151174839
0.9856845494213236,0.9052666802810041
1.0804152065277428,1.216972583549309
1.033100002467945,1.3618487429108626
1.0300366849739753,1.2980449988957847
0.9528605356438253,1.243078619037649
0.9326689134178685,1.1557990305930192
0.9359461898906444,1.1419010730393502
0.8882735970224263,1.2328904076056326
0.7864533269463265,1.0700778253764043
0.782092122008501,0.9753111428755719
0.7318451430711571,0.9035530433178238
0.6272117950852483,0.9284919737468569
0.6765302720019418,0.7887263228937745
0.5210515564916748,0.6765273670114986
0.35621323279512707,0.643600421855447
0.4361180777257027,0.6477838707859924
0.27523548603724396,0.6372209810879103
0.3730505072757151,0.5406633538093347
0.30718490471832105,0.5037644215016893
0.2783350630700104,0.4363576168379998
0.16172300009113277,0.3429803964979166
0.24349739133003878,0.22774902213508463
0.13262002084540336,0.3114077792238748
0.06985603490741502,0.16827514286330555
0.023971282883625017,0.14313893307203548
0.061978568952839215,-0.031432559802655996
-0.045564863283550465,0.016320120733176867
0.03573834455673544,-0.008409017389628532
-0.1173158243776231,-0.1316511256199195
-0.027001456008035066,-0.16072617218040053
-0.12973709938422223,-0.24922983295201476
-0.19289548014364977,-0.21744827537499611
-0.15080051804903122,-0.2938503311675502
-0.20651046844063187,-0.35652823732514044
-0.20192608521232688,-0.3841276283694754
-0.36648491132868755,-0.5568959415926419
-0.32962724810821253,-0.6245695786759177
-0.4030910760350126,-0.5923396069878951
-0.43619589858401614,-0.7708054628025113
-0.4933927055918265,-0.7826132665160468
-0.5374066058426026,-0.759466724421361
-0.6179359747004984,-0.8116027345324833
-0.62265063335215,-0.9026667111642431
-0.8310092461488239,-0.9224327258207727
-0.799120498685899,-1.0629295824282017
-0.8065447010974207,-1.0961641485867464
-0.8867791260971567,-1.1686675074866788
-0.9504594067592079,-1.230693752702969
-0.8895744977759508,-1.213609723358403
-0.9932447702784146,-1.118276003127767
-1.1047742342604037,-1.2749503940101232
-1.048056831572016,-1.324459943419413
-1.0774225818051397,-1.202282298694529
-1.1201341302897045,-1.2137308840606709
-0.9677094761998787,-1.2718522535855312
-1.0802369197159922,-1.2343242717570817
-1.0566437468881524,-1.1886340440363794
-0.9727079089706518,-1.1669850196255966
-1.0089912406244603,-1.1220344286206865
-0.9612607126167273,-1.042494790115254
-0.8542390394082711,-0.8859304146281316
-0.8151136294810442,-0.8863554685198899
-0.7197512412895923,-0.8396681574888429
-0.6098800203238509,-0.6449955007616278
-0.377774791346845,-0.5959723662664426
-0.42803672421431793,-0.369761122292171
-0.33948090665706687,-0.2320542550518278
-0.25553121611286433,-0.2151420801957383
-0.17515567677695837,-0.20918955593704588
-0.0671723269098329,0.04866911243366197
0.15393511661276052,0.1845345633172922
0.2813805355111692,0.22958161145049627
0.3287040673491157,0.3208239773544277
0.5297078508987687,0.4245981207544215
0.5782223453459274,0.6067660755968141
0.640196074237447,0.7439288572041428
0.6505237123323482,0.8856174224788536
0.7881291481511874,0.987528668173626
1.0889050925345063,1.0748234033897588
1.003638552419471,0.9783643870702825
0.9595594889210606,1.1535055937742742
1.0227015680686915,1.1254701654588892
0.9680516853575157,1.1857115977704737
1.1047128213309338,1.293862158642311
1.0844407369767923,1.2986102432282831
1.1159724437691014,1.3245084978080126
1.0924687036051772,1.186695649267257
1.0929545630591118,1.2440563095853405
1.0073078914750464,1.348897350597338
1.0468656931341234,1.2062716252491175
0.9548679482651327,1.218332689942492
0.8937333289178002,1.068598524054214
0.873104744159305,1.202571371782078
0.7765882168467388,1.0521421913539144
0.7860533648318728,1.0385460599766285
0.6007172564967996,1.0741520649645573
0.5557689108161262,0.9466656463587056
0.6300069634156217,0.8201170962028912
0.6019422775145007,0.8354165870855674
0.48384685919626935,0.7203621587870077
0.45497071852452176,0.6564149585471599
0.37563482937591713,0.6636059877182084
0.20240209373487048,0.4431360995893246
0.2594315659620562,0.4862926169229823
0.1898430034659594,0.3866530000716468
0.1690620516032206,0.2498545587154934
0.22046762535449962,0.22532388876829124
0.13434963736821523,0.20652309498784643
0.08376744485597987,0.2628900738833068
0.10467785538018279,0.0983982419325535
0.0050044807473613,0.07386856177390957
0.006883570020135814,-0.032796535420184826
-0.07327524833058299,-0.06944433403309488
-0.08631528377821525,-0.11398433033207915
-0.039243105326506156,-0.08524449478509634
-0.10605436915932685,-0.20817280126817717
-0.06639143093082019,-0.3088394592614064
-0.16466300188916538,-0.316135794769612
-0.14002778206597605,-0.39970594757113587
-0.34358266598527576,-0.43014396701224933
-0.3164598870699634,-0.4886269364330535
-0.4215243341204067,-0.5447980879521537
-0.39164155011142665,-0.6717111527304747
-0.42701446289367323,-0.7972034134288091
-0.5465475625581137,-0.7349897104542648
-0.6258733443840028,-0.8131504576204882
-0.6296907019152258,-0.8258669688358425
-0.6198190884905374,-0.9938181586912939
-0.7162900768343939,-0.9600544052501383
-0.755368147687559,-1.0977440891374057
-0.8403189999568922,-1.0875703428318424
-0.8590327191985627,-1.2125080378050492
-0.8779996742855435,-1.2285769793461727
-0.9844613673110117,-1.16983785523036
-1.0483929263739504,-1.29756963988474
-1.1180636714252037,-1.3997494573472946
-1.0967749169395618,-1.2324016254388226
-1.0339825852832343,-1.2953020921181233
-1.1088483382157768,-1.3280199238777153
-1.0090699560648166,-1.2341547127698054
-1.0471198256528769,-1.1624542481381048
-0.9756474844876595,-1.1071263000900373
-1.0944408956828144,-1.1236468099416954
-0.9321778806888126,-1.0059484722752956
-1.2338174369675032,-1.0709959723054763
-0.8721232353144313,-0.9481338047568715
-0.7787529972224903,-0.7792230293073046
-0.7364633090342555,-0.7176326266843392
-0.6164451386522896,-0.635036979519095
-0.47159617937586706,-0.48969122826179196
-0.5225417959554505,-0.42229078909574713
-0.2793888919315313,-0.25543719365844497
-0.19843573522564886,-0.07363997403837598
-0.14103666850485064,-0.06438570297489984
0.0065945136305888274,0.06047923372488075
0.21482511659490558,0.2196270169108476
0.30956079564561534,0.3331981063700706
0.38980166161328733,0.4492776643553016
0.48709026957592344,0.6765620889718931
0.5632955727945516,0.6518179574899908
0.669764278133231,0.7664362948410435
0.7768370009997628,0.8461510735225736
0.8098000654448793,0.9851887747231475
0.9261277176048899,1.0586544585493178
0.9491137400938192,1.0674613602800866
1.036173633907231,1.1245471521070467
1.0123369718674724,1.18152499601709
1.0790361860976048,1.2533907845968697
1.1487433182960098,1.1957322904951864
1.0413887678550025,1.1697281279733032
1.1601232971232975,1.2854235858118557
1.0649551222466525,1.3270094756888653
0.9738792173308298,1.296557025694837
1.0466538605908078,1.2347187447387105
0.9521608316688126,1.1697035613337632
0.9742759983727047,1.1042604480407194
0.9016259592808024,1.1499148498845715
0.8861664504987984,1.1214484258363995
0.7389483074219693,1.05117288594932
0.6951100405976445,0.9610847413479872
0.6281199593872593,0.8948626172559885
0.6178196250147922,0.8913259236298373
0.5036913720581234,0.8287080104623272
0.5551223907513599,0.6659525970624227
0.35704504810191484,0.60038713781815
0.3972718662637098,0.6713378710922981
0.406546212232638,0.367246189950582
0.30754655474163656,0.4726548316422692
0.29725728608920904,0.37700041890817865
0.18549450141177956,0.3779284802576687
0.1862060265544055,0.17159168644000258
0.1767490592075569,0.20694931302878078
0.15201660792480326,0.1668802592436145
0.07317204423735242,0.15228661764629783
0.021577536117318094,0.029409829241095822
0.029917440419515315,-0.010588040802242842
-0.1129283506134974,-0.03231196507754692
-0.05833098458037941,-0.0413241765728824
0.029202209348272556,-0.13421703973934285
-0.13166852029233458,-0.10382176587444292
-0.1301810517125925,-0.28745660644538956
-0.1877755015415648,-0.3224114031498587
-0.16969552729536194,-0.4279873050216378
-0.1671797436508027,-0.4357274206064449
-0.34579091845970894,-0.48605390153538275
-0.2714502797576239,-0.5782922763844197
-0.4650491071858782,-0.6066582106497758
-0.4290586097151856,-0.7073007079473648
-0.5072981032764912,-0.7650736061011432
-0.5267547489737047,-0.6643253232302262
-0.6546415785347077,-0.8269083675550498
-0.6119671918209623,-0.9006446279441188
-0.7348445149069504,-0.9871545483064358
-0.7921456291001937,-1.048827143621316
-0.8826490284272602,-1.0852786600174409
-0.8869753446861175,-1.1151176268807461
-0.9366508161687899,-1.1460317341521051
-0.9992918742694064,-1.1889400607359577
-1.0066089727636618,-1.269495361813286
-1.1524181623473908,-1.2096213368876005
-1.1296365723306827,-1.3658615701277366
-1.0962298526911072,-1.23575072963406
-1.0259378384193618,-1.311241337850735
-1.0729436083264032,-1.2665780600881877
-1.120242099156316,-1.3033808373407139
-1.0786089921749182,-1.2404121865835307
-0.964148108591527,-1.1472749651171834
-0.9571824412408574,-1.075201580856197
-0.9126583893620163,-0.9573187351279707
-0.8549159489943509,-0.9325699746515757
-0.8866580924850896,-0.9140305283614638
-0.7226475259766709,-0.8214701240139686
-0.6763866805165965,-0.6636436420609062
-0.5241895471738237,-0.5634773342148869
-0.48659419464803483,-0.5705826388973405
-0.4392170990589798,-0.4256658621195083
-0.2553464638680706,-0.20224141119585773
-0.01834139092897484,-0.13521996083780913
-0.07030077662530267,0.00030698611174458275
0.21576277965707732,0.08640558530820559
0.18577851216719363,0.21162692250082046
0.3293016364258824,0.33790063818367216
0.5060404384314453,0.4574317314340398
0.4705587585762969,0.601908257780341
0.4980499711126015,0.6806582208359439
0.7381938368026237,0.7834520738843186
0.7825520881184249,0.9052878469148434
0.8075815453969232,0.9715445258335063
0.9383954164508156,1.0079781880618757
1.0165985845582395,1.0500594016887603
1.0536336695729562,1.1724498208102552
1.0221509968220563,1.1291323245111478
1.0190741118439601,1.3156791627717217
1.0487777258029531,1.3256974776391028
1.1377664396045728,1.267900323199617
0.9892007035392989,1.2591905766661566
1.1443386183073643,1.2528535954840505
0.935848474422742,1.302759836043133
1.0228442283328982,1.2532243429910943
0.9708025697547175,1.2101440226571318
0.8891580171366881,1.2489854642732108
0.8378801694467802,1.1492663537416645
0.8703348646872785,1.0866774517167064
0.7680083797192006,1.0196181564078988
0.7286510205577981,1.0044867799908672
0.6730916383101841,0.9755794097365648
0.6374552253849574,0.8594297799839233
0.5577502100809647,0.8466996682753286
0.5843415263052925,0.7445195088805808
0.542025481618618,0.6955560008365071
0.3485390791152899,0.7182535661712234
0.2820164705164156,0.600243908932398
0.2999769310260804,0.5073881390264844
0.33517817678365386,0.4142353504762927
0.30226990469450693,0.3737648342227274
0.2549454781128308,0.3194226197968729
0.17202837989809178,0.30435012797241456
0.0801823824532797,0.18887457942359237
0.08886155889657261,0.2527251255398565
0.055156804976973194,0.1824118064822614
-0.024344826814904526,0.02429347623184104
0.01387498385244682,0.04941638288583722
0.024469732933875887,0.048328550919124864
0.01974632188694804,-0.07469428847097548
-0.02883255798890614,-0.20585082276796343
-0.01986613441438806,-0.12684882124603447
-0.5501986730016427,-0.20388032316531865
-0.1744870026748093,-0.29344894906833974
-0.21919545383537625,-0.281667948046171
-0.2792003191397993,-0.3839093662282329
-0.3472477910874947,-0.4826422976901997
-0.3470811334191642,-0.575298118627184
-0.3324757481306148,-0.7131095293964999
-0.5035074528075134,-0.6511750443787646
-0.5471516663528125,-0.7090709615532377
-1.0746317949537416,-0.7641529233642846
-0.6162943607463607,-0.7866763870547513
-0.8339304061515521,-0.8745605651456276
-0.6962127505001106,-0.9743350343221189
-0.7850798913962667,-1.0136226572686984
-0.7775824079595207,-1.1879970343058581
-0.9311864025534977,-1.1339002835662126
-0.8851848697587782,-1.131271046652167
-0.9818714953743548,-1.2005691028666092
-1.0487504390823736,-1.2372382600896332
-0.9742682390005366,-1.2067450346808073
-0.9971557763930812,-1.2800302517479656
-1.122397389261024,-1.2235818970245314
-1.0402028418262115,-1.29156694359837
-1.0190086001711816,-1.220799895180356
-1.1565204152938457,-1.2299402020405577
-1.0678979121553374,-1.2019095217037636
-0.9879743574898069,-1.2265385725685587
-0.9873410598113284,-1.0895187263989339
-0.9718756602868631,-1.1231398465228126
-0.7947435509637387,-0.9400595315789486
-0.7985367320253572,-0.8718812404306883
-0.7859376033783427,-0.8005123592287332
-0.6691294140155291,-0.7274786742746945
-0.5377841197696818,-0.5991953199310871
-0.5911057289280807,-0.5100094507026897
-0.3878076823008588,-0.46676262122881107
-0.25906780113041983,-0.3470328326894502
-0.1775809625461457,-0.17577729276047746
-0.11109359170449758,-0.05777107849078772
0.06818401881774373,0.043330129738275464
0.11445830282817916,0.19815429975463938
0.26421721941210385,0.27173144570745705
0.4053153738647818,0.42929217058429425
0.4416801559186924,0.5298205311057818
0.5030113780809634,0.7038223091637515
0.6655922197918641,0.7337377946993595
0.7014875346156791,0.8108425048933244
0.7963613085461797,0.9127908531758602
0.868896529850872,1.0214892474427595
0.9736377884025343,1.093923265059985
0.8771557751422716,1.0858362269812436
1.1034020682057102,1.229307146970334
1.0399337122486911,1.2442647450246325
1.0988868596786991,1.2014445868092987
1.056233326717704,1.3304304495457366
1.0865175790248869,1.3286703042170847
1.040899877879854,1.3401830998748427
1.074893559963498,1.3207794549210565
1.0672988837428063,1.3087364048518735
1.045511371656805,1.253427743212218
0.959124529487252,1.1812363931879424
0.8406792132754364,1.1027867137843934
0.8460285902753484,1.1365345754868676
0.9045966543442906,1.0886480588866618
0.802250594994116,0.9976623920355663
0.7239400782356631,1.0143425482023438
0.750230497483614,0.9910474713668959
0.6408342584611605,0.8866375021307392
0.5893074612884225,0.8569058129346886
0.5832754609710834,0.7797464307839984
0.498552159675839,0.8400500063171422
0.44123994029305136,0.6349408998097262
0.3530766534977203,0.56766279276803
0.38539833556707137,0.5724709085305555
0.29995862558001574,0.542816485771669
0.2818241468022478,0.4320956353615708
0.21648269086445343,0.34963889543793875
0.13864573019936313,0.3251195690190738
0.16844452464491555,0.2249574360369111
0.035132314587878785,0.28649837970395436
0.06082905229437936,0.18411740478026273
0.05552832780001072,0.12082827101594348
0.09820149561028456,0.10948846428302181
0.03482671008925821,0.057025599294093225
-0.012943863459173689,-0.15443707836389223
-0.05712076670374582,-0.03025084601832559
-0.054492712928232254,-0.2296057987293601
-0.06797716309465149,-0.13330383207953306
-0.06431397497991552,-0.24039006168107463
-0.08106003895049581,-0.310622334508863
-0.15949702198866234,-0.36641323493011146
-0.1936558755203219,-0.3779200011778241
-0.2883459500439926,-0.4659107518678693
-0.4191910670966295,-0.5615098620695548
-0.36117494416135754,-0.49882691094057063
-0.5494075102766411,-0.6802453656356886
-0.5165393557023035,-0.6754447704839978
-0.5292178973696536,-0.7860141005310053
-0.6391750765184157,-0.8410276188748027
-0.582985453132869,-0.9065306788885285
-0.6571635248551966,-0.9495713471999275
-0.8025199039322268,-1.0115351525968659
-0.8827330885889468,-0.9999081671698982
-0.8731699427437488,-1.0443666453019513
-1.0046339602573455,-1.0597753997781545
-0.9072391551560149,-1.1238014319740943
-0.9157848061352398,-1.24188251663969
-1.0739093279390748,-1.3073058570876877
-0.9695758763884842,-1.1691652271505673
-1.0694214152830925,-1.2274761813184052
-1.0390674701710167,-1.2441520387244842
-1.106928694750506,-1.264668237536376
-1.0599307251499759,-1.2929694563066334
-1.0125825346280126,-1.252649686332256
-1.1222521585670346,-1.1313595057394858
-1.000835942511646,-1.1568095223697514
-0.9801749541994715,-1.0722750893275101
-0.9299807699993898,-1.124439261182553
-0.9024862291530239,-1.033060486165117
-0.8599614917590216,-0.9787976218018829
-0.8737870964318247,-0.8525917845427987
-0.690941403867301,-0.8310706468815374
-0.6131229132168948,-0.6590071054900526
-0.5407365250772038,-0.5986378463608419
-0.4220287871451659,-0.4849097863445492
-0.3285637267292783,-0.485067564442561
-0.25965660339315794,-0.3740236492855772
-0.19157309436006428,-0.3117438082015719
-0.08892731752284444,-0.07603870350010798
0.06634257158181449,0.037643247533439936
0.11190375463369195,0.15663979689830218
0.27188923726104236,0.27024709561919874
0.3204206619120145,0.40556442411052995
0.5337265521492722,0.45888897750538005
0.5282326367465603,0.6066030614494178
0.6469549440570928,0.6881826412993162
0.7047001052830726,0.7984393594409717
0.8117463289078541,0.8557432834258107
0.818857321995005,0.9440615832661832
0.972826964125529,1.1198427817396004
0.9211646473709874,1.1001373402096888
0.993651140427734,1.0983697722089185
1.0888053218700424,1.125765944630115
1.0102971081440921,1.167498887721561
1.0846013930407692,1.211054259468024
1.041371846276204,1.2308943571593878
1.0712128601685968,1.3280182274526187
1.058124196399103,1.216225102572111
1.022663528199852,1.2306941099329145
1.0540425316725393,1.2772599616736295
1.055694702782513,1.228054262629559
1.010644273637309,1.187155695124088
0.9278750202317225,1.2172982569743147
0.8364973318134826,1.2106499737726488
0.8568488033023609,1.1745203206441983
0.844083288769881,1.0783546599933473
0.880567706178969,1.1445918222257765
0.7499114043429762,0.9206725051396533
0.687141619532564,0.9062272653459403
0.5267126095491649,0.9004237118256663
0.5956555802341473,0.8384603522775532
0.492534518363162,0.7782235127609716
0.4632409723160103,0.6716044225148209
0.39120614646918017,0.7414713806454372
0.43466295278939715,0.598015388504502
0.3778274764544343,0.5608197005957328
0.3104360620472749,0.5405787457179265
